Divisiones de actividad;Total Nacional;Comunidades y Ciudades Autónomas;Valor absoluto/porcentaje;periodo;Total
22 Manufacturas de caucho y plástico;Total Nacional;16 País Vasco;porcentaje;2021;12.5
22 Manufacturas de caucho y plástico;Total Nacional;17 Rioja La;valor absoluto;2022;390407
22 Manufacturas de caucho y plástico;Total Nacional;17 Rioja La;valor absoluto;2021;315552
22 Manufacturas de caucho y plástico;Total Nacional;17 Rioja La;porcentaje;2022;1.7
22 Manufacturas de caucho y plástico;Total Nacional;17 Rioja La;porcentaje;2021;1.6
22 Manufacturas de caucho y plástico;Total Nacional;18 Ceuta;valor absoluto;2022;0
22 Manufacturas de caucho y plástico;Total Nacional;18 Ceuta;valor absoluto;2021;0
22 Manufacturas de caucho y plástico;Total Nacional;18 Ceuta;porcentaje;2022;0.0
22 Manufacturas de caucho y plástico;Total Nacional;18 Ceuta;porcentaje;2021;0.0
22 Manufacturas de caucho y plástico;Total Nacional;19 Melilla;valor absoluto;2022;0
22 Manufacturas de caucho y plástico;Total Nacional;19 Melilla;valor absoluto;2021;0
22 Manufacturas de caucho y plástico;Total Nacional;19 Melilla;porcentaje;2022;0.0
22 Manufacturas de caucho y plástico;Total Nacional;19 Melilla;porcentaje;2021;0.0
23 Productos minerales no metálicos;Total Nacional;;valor absoluto;2022;21171460
23 Productos minerales no metálicos;Total Nacional;;valor absoluto;2021;17711796
23 Productos minerales no metálicos;Total Nacional;;porcentaje;2022;100.0
23 Productos minerales no metálicos;Total Nacional;;porcentaje;2021;100.0
23 Productos minerales no metálicos;Total Nacional;01 Andalucía;valor absoluto;2022;2820959
23 Productos minerales no metálicos;Total Nacional;01 Andalucía;valor absoluto;2021;2445135
23 Productos minerales no metálicos;Total Nacional;01 Andalucía;porcentaje;2022;13.3
23 Productos minerales no metálicos;Total Nacional;01 Andalucía;porcentaje;2021;13.8
23 Productos minerales no metálicos;Total Nacional;02 Aragón;valor absoluto;2022;778455
23 Productos minerales no metálicos;Total Nacional;02 Aragón;valor absoluto;2021;631313
23 Productos minerales no metálicos;Total Nacional;02 Aragón;porcentaje;2022;3.7
23 Productos minerales no metálicos;Total Nacional;02 Aragón;porcentaje;2021;3.6
23 Productos minerales no metálicos;Total Nacional;03 Asturias Principado de;valor absoluto;2022;546752
23 Productos minerales no metálicos;Total Nacional;03 Asturias Principado de;valor absoluto;2021;606524
23 Productos minerales no metálicos;Total Nacional;03 Asturias Principado de;porcentaje;2022;2.6
23 Productos minerales no metálicos;Total Nacional;03 Asturias Principado de;porcentaje;2021;3.4
23 Productos minerales no metálicos;Total Nacional;04 Balears Illes;valor absoluto;2022;0.0
23 Productos minerales no metálicos;Total Nacional;04 Balears Illes;valor absoluto;2021;201054
23 Productos minerales no metálicos;Total Nacional;04 Balears Illes;porcentaje;2022;0.0
23 Productos minerales no metálicos;Total Nacional;04 Balears Illes;porcentaje;2021;1.1
23 Productos minerales no metálicos;Total Nacional;05 Canarias;valor absoluto;2022;265374
23 Productos minerales no metálicos;Total Nacional;05 Canarias;valor absoluto;2021;226569
23 Productos minerales no metálicos;Total Nacional;05 Canarias;porcentaje;2022;1.3
23 Productos minerales no metálicos;Total Nacional;05 Canarias;porcentaje;2021;1.3
23 Productos minerales no metálicos;Total Nacional;06 Cantabria;valor absoluto;2022;279540
23 Productos minerales no metálicos;Total Nacional;06 Cantabria;valor absoluto;2021;189516
23 Productos minerales no metálicos;Total Nacional;06 Cantabria;porcentaje;2022;1.3
23 Productos minerales no metálicos;Total Nacional;06 Cantabria;porcentaje;2021;1.1
23 Productos minerales no metálicos;Total Nacional;07 Castilla y León;valor absoluto;2022;1316182
23 Productos minerales no metálicos;Total Nacional;07 Castilla y León;valor absoluto;2021;1123832
23 Productos minerales no metálicos;Total Nacional;07 Castilla y León;porcentaje;2022;6.2
23 Productos minerales no metálicos;Total Nacional;07 Castilla y León;porcentaje;2021;6.3
23 Productos minerales no metálicos;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022;1444809
23 Productos minerales no metálicos;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021;1072946
23 Productos minerales no metálicos;Total Nacional;08 Castilla - La Mancha;porcentaje;2022;6.8
23 Productos minerales no metálicos;Total Nacional;08 Castilla - La Mancha;porcentaje;2021;6.1
23 Productos minerales no metálicos;Total Nacional;09 Cataluña;valor absoluto;2022;2367800
23 Productos minerales no metálicos;Total Nacional;09 Cataluña;valor absoluto;2021;1884504
23 Productos minerales no metálicos;Total Nacional;09 Cataluña;porcentaje;2022;11.2
23 Productos minerales no metálicos;Total Nacional;09 Cataluña;porcentaje;2021;10.6
23 Productos minerales no metálicos;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022;6442648
23 Productos minerales no metálicos;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021;5485476
23 Productos minerales no metálicos;Total Nacional;10 Comunitat Valenciana;porcentaje;2022;30.4
23 Productos minerales no metálicos;Total Nacional;10 Comunitat Valenciana;porcentaje;2021;31.0
23 Productos minerales no metálicos;Total Nacional;11 Extremadura;valor absoluto;2022;439770
23 Productos minerales no metálicos;Total Nacional;11 Extremadura;valor absoluto;2021;295831
23 Productos minerales no metálicos;Total Nacional;11 Extremadura;porcentaje;2022;2.1
23 Productos minerales no metálicos;Total Nacional;11 Extremadura;porcentaje;2021;1.7
23 Productos minerales no metálicos;Total Nacional;12 Galicia;valor absoluto;2022;958304
23 Productos minerales no metálicos;Total Nacional;12 Galicia;valor absoluto;2021;837441
23 Productos minerales no metálicos;Total Nacional;12 Galicia;porcentaje;2022;4.5
23 Productos minerales no metálicos;Total Nacional;12 Galicia;porcentaje;2021;4.7
23 Productos minerales no metálicos;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022;988497
23 Productos minerales no metálicos;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021;831142
23 Productos minerales no metálicos;Total Nacional;13 Madrid Comunidad de;porcentaje;2022;4.7
23 Productos minerales no metálicos;Total Nacional;13 Madrid Comunidad de;porcentaje;2021;4.7
23 Productos minerales no metálicos;Total Nacional;14 Murcia Región de;valor absoluto;2022;414664
23 Productos minerales no metálicos;Total Nacional;14 Murcia Región de;valor absoluto;2021;367200
23 Productos minerales no metálicos;Total Nacional;14 Murcia Región de;porcentaje;2022;2.0
23 Productos minerales no metálicos;Total Nacional;14 Murcia Región de;porcentaje;2021;2.1
23 Productos minerales no metálicos;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022;607699
23 Productos minerales no metálicos;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021;495297
23 Productos minerales no metálicos;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022;2.9
23 Productos minerales no metálicos;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021;2.8
23 Productos minerales no metálicos;Total Nacional;16 País Vasco;valor absoluto;2022;1103653
23 Productos minerales no metálicos;Total Nacional;16 País Vasco;valor absoluto;2021;902679
23 Productos minerales no metálicos;Total Nacional;16 País Vasco;porcentaje;2022;5.2
23 Productos minerales no metálicos;Total Nacional;16 País Vasco;porcentaje;2021;5.1
23 Productos minerales no metálicos;Total Nacional;17 Rioja La;valor absoluto;2022;141252
23 Productos minerales no metálicos;Total Nacional;17 Rioja La;valor absoluto;2021;115126
23 Productos minerales no metálicos;Total Nacional;17 Rioja La;porcentaje;2022;0.7
23 Productos minerales no metálicos;Total Nacional;17 Rioja La;porcentaje;2021;0.6
23 Productos minerales no metálicos;Total Nacional;18 Ceuta;valor absoluto;2022;0.0
23 Productos minerales no metálicos;Total Nacional;18 Ceuta;valor absoluto;2021;0
23 Productos minerales no metálicos;Total Nacional;18 Ceuta;porcentaje;2022;0.0
23 Productos minerales no metálicos;Total Nacional;18 Ceuta;porcentaje;2021;0.0
23 Productos minerales no metálicos;Total Nacional;19 Melilla;valor absoluto;2022;0
23 Productos minerales no metálicos;Total Nacional;19 Melilla;valor absoluto;2021;210
23 Productos minerales no metálicos;Total Nacional;19 Melilla;porcentaje;2022;0.0
23 Productos minerales no metálicos;Total Nacional;19 Melilla;porcentaje;2021;0.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;;valor absoluto;2022;38181119
24 Producción 1ª transformación y fundición de metales;Total Nacional;;valor absoluto;2021;32911267
24 Producción 1ª transformación y fundición de metales;Total Nacional;;porcentaje;2022;100.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;;porcentaje;2021;100.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;01 Andalucía;valor absoluto;2022;6581441
24 Producción 1ª transformación y fundición de metales;Total Nacional;01 Andalucía;valor absoluto;2021;6439242
24 Producción 1ª transformación y fundición de metales;Total Nacional;01 Andalucía;porcentaje;2022;17.2
24 Producción 1ª transformación y fundición de metales;Total Nacional;01 Andalucía;porcentaje;2021;19.6
24 Producción 1ª transformación y fundición de metales;Total Nacional;02 Aragón;valor absoluto;2022;1141211
24 Producción 1ª transformación y fundición de metales;Total Nacional;02 Aragón;valor absoluto;2021;945014
24 Producción 1ª transformación y fundición de metales;Total Nacional;02 Aragón;porcentaje;2022;3.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;02 Aragón;porcentaje;2021;2.9
24 Producción 1ª transformación y fundición de metales;Total Nacional;03 Asturias Principado de;valor absoluto;2022;5020203
24 Producción 1ª transformación y fundición de metales;Total Nacional;03 Asturias Principado de;valor absoluto;2021;4014183
24 Producción 1ª transformación y fundición de metales;Total Nacional;03 Asturias Principado de;porcentaje;2022;13.1
24 Producción 1ª transformación y fundición de metales;Total Nacional;03 Asturias Principado de;porcentaje;2021;12.2
24 Producción 1ª transformación y fundición de metales;Total Nacional;04 Balears Illes;valor absoluto;2022;0.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;04 Balears Illes;valor absoluto;2021;0.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;04 Balears Illes;porcentaje;2022;0.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;04 Balears Illes;porcentaje;2021;0.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;05 Canarias;valor absoluto;2022;0.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;05 Canarias;valor absoluto;2021;0.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;05 Canarias;porcentaje;2022;0.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;05 Canarias;porcentaje;2021;0.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;06 Cantabria;valor absoluto;2022;1669718
24 Producción 1ª transformación y fundición de metales;Total Nacional;06 Cantabria;valor absoluto;2021;1385642
24 Producción 1ª transformación y fundición de metales;Total Nacional;06 Cantabria;porcentaje;2022;4.4
24 Producción 1ª transformación y fundición de metales;Total Nacional;06 Cantabria;porcentaje;2021;4.2
24 Producción 1ª transformación y fundición de metales;Total Nacional;07 Castilla y León;valor absoluto;2022;1629780
24 Producción 1ª transformación y fundición de metales;Total Nacional;07 Castilla y León;valor absoluto;2021;1360563
24 Producción 1ª transformación y fundición de metales;Total Nacional;07 Castilla y León;porcentaje;2022;4.3
24 Producción 1ª transformación y fundición de metales;Total Nacional;07 Castilla y León;porcentaje;2021;4.1
24 Producción 1ª transformación y fundición de metales;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022;924566
24 Producción 1ª transformación y fundición de metales;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021;671144
24 Producción 1ª transformación y fundición de metales;Total Nacional;08 Castilla - La Mancha;porcentaje;2022;2.4
24 Producción 1ª transformación y fundición de metales;Total Nacional;08 Castilla - La Mancha;porcentaje;2021;2.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;09 Cataluña;valor absoluto;2022;4950076
24 Producción 1ª transformación y fundición de metales;Total Nacional;09 Cataluña;valor absoluto;2021;4526622
24 Producción 1ª transformación y fundición de metales;Total Nacional;09 Cataluña;porcentaje;2022;13.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;09 Cataluña;porcentaje;2021;13.8
24 Producción 1ª transformación y fundición de metales;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022;2239443
24 Producción 1ª transformación y fundición de metales;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021;1597915
24 Producción 1ª transformación y fundición de metales;Total Nacional;10 Comunitat Valenciana;porcentaje;2022;5.9
24 Producción 1ª transformación y fundición de metales;Total Nacional;10 Comunitat Valenciana;porcentaje;2021;4.9
24 Producción 1ª transformación y fundición de metales;Total Nacional;11 Extremadura;valor absoluto;2022;700285
24 Producción 1ª transformación y fundición de metales;Total Nacional;11 Extremadura;valor absoluto;2021;603859
24 Producción 1ª transformación y fundición de metales;Total Nacional;11 Extremadura;porcentaje;2022;1.8
24 Producción 1ª transformación y fundición de metales;Total Nacional;11 Extremadura;porcentaje;2021;1.8
24 Producción 1ª transformación y fundición de metales;Total Nacional;12 Galicia;valor absoluto;2022;2697356
24 Producción 1ª transformación y fundición de metales;Total Nacional;12 Galicia;valor absoluto;2021;2577303
24 Producción 1ª transformación y fundición de metales;Total Nacional;12 Galicia;porcentaje;2022;7.1
24 Producción 1ª transformación y fundición de metales;Total Nacional;12 Galicia;porcentaje;2021;7.8
24 Producción 1ª transformación y fundición de metales;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022;1343607
24 Producción 1ª transformación y fundición de metales;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021;1376177
24 Producción 1ª transformación y fundición de metales;Total Nacional;13 Madrid Comunidad de;porcentaje;2022;3.5
24 Producción 1ª transformación y fundición de metales;Total Nacional;13 Madrid Comunidad de;porcentaje;2021;4.2
24 Producción 1ª transformación y fundición de metales;Total Nacional;14 Murcia Región de;valor absoluto;2022;420183
24 Producción 1ª transformación y fundición de metales;Total Nacional;14 Murcia Región de;valor absoluto;2021;359022
24 Producción 1ª transformación y fundición de metales;Total Nacional;14 Murcia Región de;porcentaje;2022;1.1
24 Producción 1ª transformación y fundición de metales;Total Nacional;14 Murcia Región de;porcentaje;2021;1.1
24 Producción 1ª transformación y fundición de metales;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022;1247516
24 Producción 1ª transformación y fundición de metales;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021;1075131
24 Producción 1ª transformación y fundición de metales;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022;3.3
24 Producción 1ª transformación y fundición de metales;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021;3.3
24 Producción 1ª transformación y fundición de metales;Total Nacional;16 País Vasco;valor absoluto;2022;7479479
24 Producción 1ª transformación y fundición de metales;Total Nacional;16 País Vasco;valor absoluto;2021;5876988
24 Producción 1ª transformación y fundición de metales;Total Nacional;16 País Vasco;porcentaje;2022;19.6
24 Producción 1ª transformación y fundición de metales;Total Nacional;16 País Vasco;porcentaje;2021;17.9
24 Producción 1ª transformación y fundición de metales;Total Nacional;17 Rioja La;valor absoluto;2022;89247
24 Producción 1ª transformación y fundición de metales;Total Nacional;17 Rioja La;valor absoluto;2021;67028
24 Producción 1ª transformación y fundición de metales;Total Nacional;17 Rioja La;porcentaje;2022;0.2
24 Producción 1ª transformación y fundición de metales;Total Nacional;17 Rioja La;porcentaje;2021;0.2
24 Producción 1ª transformación y fundición de metales;Total Nacional;18 Ceuta;valor absoluto;2022;0
24 Producción 1ª transformación y fundición de metales;Total Nacional;18 Ceuta;valor absoluto;2021;0
24 Producción 1ª transformación y fundición de metales;Total Nacional;18 Ceuta;porcentaje;2022;0.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;18 Ceuta;porcentaje;2021;0.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;19 Melilla;valor absoluto;2022;0
24 Producción 1ª transformación y fundición de metales;Total Nacional;19 Melilla;valor absoluto;2021;0
24 Producción 1ª transformación y fundición de metales;Total Nacional;19 Melilla;porcentaje;2022;0.0
24 Producción 1ª transformación y fundición de metales;Total Nacional;19 Melilla;porcentaje;2021;0.0
25 Productos  metálicos;Total Nacional;;valor absoluto;2022;41536487
25 Productos  metálicos;Total Nacional;;valor absoluto;2021;33666931
25 Productos  metálicos;Total Nacional;;porcentaje;2022;100.0
25 Productos  metálicos;Total Nacional;;porcentaje;2021;100.0
25 Productos  metálicos;Total Nacional;01 Andalucía;valor absoluto;2022;2543894
25 Productos  metálicos;Total Nacional;01 Andalucía;valor absoluto;2021;2208367
25 Productos  metálicos;Total Nacional;01 Andalucía;porcentaje;2022;6.1
25 Productos  metálicos;Total Nacional;01 Andalucía;porcentaje;2021;6.6
25 Productos  metálicos;Total Nacional;02 Aragón;valor absoluto;2022;1483466
25 Productos  metálicos;Total Nacional;02 Aragón;valor absoluto;2021;1062689
25 Productos  metálicos;Total Nacional;02 Aragón;porcentaje;2022;3.6
25 Productos  metálicos;Total Nacional;02 Aragón;porcentaje;2021;3.2
25 Productos  metálicos;Total Nacional;03 Asturias Principado de;valor absoluto;2022;1566311
25 Productos  metálicos;Total Nacional;03 Asturias Principado de;valor absoluto;2021;1283458
25 Productos  metálicos;Total Nacional;03 Asturias Principado de;porcentaje;2022;3.8
25 Productos  metálicos;Total Nacional;03 Asturias Principado de;porcentaje;2021;3.8
25 Productos  metálicos;Total Nacional;04 Balears Illes;valor absoluto;2022;312685
25 Productos  metálicos;Total Nacional;04 Balears Illes;valor absoluto;2021;179163
25 Productos  metálicos;Total Nacional;04 Balears Illes;porcentaje;2022;0.8
25 Productos  metálicos;Total Nacional;04 Balears Illes;porcentaje;2021;0.5
25 Productos  metálicos;Total Nacional;05 Canarias;valor absoluto;2022;272036
25 Productos  metálicos;Total Nacional;05 Canarias;valor absoluto;2021;192764
25 Productos  metálicos;Total Nacional;05 Canarias;porcentaje;2022;0.7
25 Productos  metálicos;Total Nacional;05 Canarias;porcentaje;2021;0.6
25 Productos  metálicos;Total Nacional;06 Cantabria;valor absoluto;2022;1033383
25 Productos  metálicos;Total Nacional;06 Cantabria;valor absoluto;2021;911434
25 Productos  metálicos;Total Nacional;06 Cantabria;porcentaje;2022;2.5
25 Productos  metálicos;Total Nacional;06 Cantabria;porcentaje;2021;2.7
25 Productos  metálicos;Total Nacional;07 Castilla y León;valor absoluto;2022;3347521
25 Productos  metálicos;Total Nacional;07 Castilla y León;valor absoluto;2021;2590755
25 Productos  metálicos;Total Nacional;07 Castilla y León;porcentaje;2022;8.1
25 Productos  metálicos;Total Nacional;07 Castilla y León;porcentaje;2021;7.7
25 Productos  metálicos;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022;1766947
25 Productos  metálicos;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021;1406436
25 Productos  metálicos;Total Nacional;08 Castilla - La Mancha;porcentaje;2022;4.3
25 Productos  metálicos;Total Nacional;08 Castilla - La Mancha;porcentaje;2021;4.2
25 Productos  metálicos;Total Nacional;09 Cataluña;valor absoluto;2022;8044424
25 Productos  metálicos;Total Nacional;09 Cataluña;valor absoluto;2021;7106836
25 Productos  metálicos;Total Nacional;09 Cataluña;porcentaje;2022;19.4
25 Productos  metálicos;Total Nacional;09 Cataluña;porcentaje;2021;21.1
25 Productos  metálicos;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022;4577240
25 Productos  metálicos;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021;3175849
25 Productos  metálicos;Total Nacional;10 Comunitat Valenciana;porcentaje;2022;11.0
25 Productos  metálicos;Total Nacional;10 Comunitat Valenciana;porcentaje;2021;9.4
25 Productos  metálicos;Total Nacional;11 Extremadura;valor absoluto;2022;904664
25 Productos  metálicos;Total Nacional;11 Extremadura;valor absoluto;2021;517041
25 Productos  metálicos;Total Nacional;11 Extremadura;porcentaje;2022;2.2
25 Productos  metálicos;Total Nacional;11 Extremadura;porcentaje;2021;1.5
25 Productos  metálicos;Total Nacional;12 Galicia;valor absoluto;2022;2260222
25 Productos  metálicos;Total Nacional;12 Galicia;valor absoluto;2021;1955476
25 Productos  metálicos;Total Nacional;12 Galicia;porcentaje;2022;5.4
25 Productos  metálicos;Total Nacional;12 Galicia;porcentaje;2021;5.8
25 Productos  metálicos;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022;2085589
25 Productos  metálicos;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021;2064295
25 Productos  metálicos;Total Nacional;13 Madrid Comunidad de;porcentaje;2022;5.0
25 Productos  metálicos;Total Nacional;13 Madrid Comunidad de;porcentaje;2021;6.1
25 Productos  metálicos;Total Nacional;14 Murcia Región de;valor absoluto;2022;1260206
25 Productos  metálicos;Total Nacional;14 Murcia Región de;valor absoluto;2021;1110029
25 Productos  metálicos;Total Nacional;14 Murcia Región de;porcentaje;2022;3.0
25 Productos  metálicos;Total Nacional;14 Murcia Región de;porcentaje;2021;3.3
25 Productos  metálicos;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2022;1912572
25 Productos  metálicos;Total Nacional;15 Navarra Comunidad Foral de;valor absoluto;2021;1431298
25 Productos  metálicos;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2022;4.6
25 Productos  metálicos;Total Nacional;15 Navarra Comunidad Foral de;porcentaje;2021;4.3
25 Productos  metálicos;Total Nacional;16 País Vasco;valor absoluto;2022;7611338
25 Productos  metálicos;Total Nacional;16 País Vasco;valor absoluto;2021;6018212
25 Productos  metálicos;Total Nacional;16 País Vasco;porcentaje;2022;18.3
25 Productos  metálicos;Total Nacional;16 País Vasco;porcentaje;2021;17.9
25 Productos  metálicos;Total Nacional;17 Rioja La;valor absoluto;2022;541542
25 Productos  metálicos;Total Nacional;17 Rioja La;valor absoluto;2021;444002
25 Productos  metálicos;Total Nacional;17 Rioja La;porcentaje;2022;1.3
25 Productos  metálicos;Total Nacional;17 Rioja La;porcentaje;2021;1.3
25 Productos  metálicos;Total Nacional;18 Ceuta;valor absoluto;2022;5457
25 Productos  metálicos;Total Nacional;18 Ceuta;valor absoluto;2021;5567
25 Productos  metálicos;Total Nacional;18 Ceuta;porcentaje;2022;0.0
25 Productos  metálicos;Total Nacional;18 Ceuta;porcentaje;2021;0.0
25 Productos  metálicos;Total Nacional;19 Melilla;valor absoluto;2022;6991
25 Productos  metálicos;Total Nacional;19 Melilla;valor absoluto;2021;3260
25 Productos  metálicos;Total Nacional;19 Melilla;porcentaje;2022;0.0
25 Productos  metálicos;Total Nacional;19 Melilla;porcentaje;2021;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;;valor absoluto;2022;4105208
26 Productos informáticos electrónicos y  ópticos;Total Nacional;;valor absoluto;2021;3739932
26 Productos informáticos electrónicos y  ópticos;Total Nacional;;porcentaje;2022;100.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;;porcentaje;2021;100.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;01 Andalucía;valor absoluto;2022;254728
26 Productos informáticos electrónicos y  ópticos;Total Nacional;01 Andalucía;valor absoluto;2021;211168
26 Productos informáticos electrónicos y  ópticos;Total Nacional;01 Andalucía;porcentaje;2022;6.2
26 Productos informáticos electrónicos y  ópticos;Total Nacional;01 Andalucía;porcentaje;2021;5.6
26 Productos informáticos electrónicos y  ópticos;Total Nacional;02 Aragón;valor absoluto;2022;134075
26 Productos informáticos electrónicos y  ópticos;Total Nacional;02 Aragón;valor absoluto;2021;107564
26 Productos informáticos electrónicos y  ópticos;Total Nacional;02 Aragón;porcentaje;2022;3.3
26 Productos informáticos electrónicos y  ópticos;Total Nacional;02 Aragón;porcentaje;2021;2.9
26 Productos informáticos electrónicos y  ópticos;Total Nacional;03 Asturias Principado de;valor absoluto;2022;25271
26 Productos informáticos electrónicos y  ópticos;Total Nacional;03 Asturias Principado de;valor absoluto;2021;27176
26 Productos informáticos electrónicos y  ópticos;Total Nacional;03 Asturias Principado de;porcentaje;2022;0.6
26 Productos informáticos electrónicos y  ópticos;Total Nacional;03 Asturias Principado de;porcentaje;2021;0.7
26 Productos informáticos electrónicos y  ópticos;Total Nacional;04 Balears Illes;valor absoluto;2022;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;04 Balears Illes;valor absoluto;2021;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;04 Balears Illes;porcentaje;2022;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;04 Balears Illes;porcentaje;2021;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;05 Canarias;valor absoluto;2022;0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;05 Canarias;valor absoluto;2021;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;05 Canarias;porcentaje;2022;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;05 Canarias;porcentaje;2021;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;06 Cantabria;valor absoluto;2022;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;06 Cantabria;valor absoluto;2021;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;06 Cantabria;porcentaje;2022;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;06 Cantabria;porcentaje;2021;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;07 Castilla y León;valor absoluto;2022;42385
26 Productos informáticos electrónicos y  ópticos;Total Nacional;07 Castilla y León;valor absoluto;2021;31190
26 Productos informáticos electrónicos y  ópticos;Total Nacional;07 Castilla y León;porcentaje;2022;1.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;07 Castilla y León;porcentaje;2021;0.8
26 Productos informáticos electrónicos y  ópticos;Total Nacional;08 Castilla - La Mancha;valor absoluto;2022;99886
26 Productos informáticos electrónicos y  ópticos;Total Nacional;08 Castilla - La Mancha;valor absoluto;2021;82120
26 Productos informáticos electrónicos y  ópticos;Total Nacional;08 Castilla - La Mancha;porcentaje;2022;2.4
26 Productos informáticos electrónicos y  ópticos;Total Nacional;08 Castilla - La Mancha;porcentaje;2021;2.2
26 Productos informáticos electrónicos y  ópticos;Total Nacional;09 Cataluña;valor absoluto;2022;1373261
26 Productos informáticos electrónicos y  ópticos;Total Nacional;09 Cataluña;valor absoluto;2021;1158878
26 Productos informáticos electrónicos y  ópticos;Total Nacional;09 Cataluña;porcentaje;2022;33.5
26 Productos informáticos electrónicos y  ópticos;Total Nacional;09 Cataluña;porcentaje;2021;31.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;10 Comunitat Valenciana;valor absoluto;2022;278337
26 Productos informáticos electrónicos y  ópticos;Total Nacional;10 Comunitat Valenciana;valor absoluto;2021;260023
26 Productos informáticos electrónicos y  ópticos;Total Nacional;10 Comunitat Valenciana;porcentaje;2022;6.8
26 Productos informáticos electrónicos y  ópticos;Total Nacional;10 Comunitat Valenciana;porcentaje;2021;7.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;11 Extremadura;valor absoluto;2022;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;11 Extremadura;valor absoluto;2021;4
26 Productos informáticos electrónicos y  ópticos;Total Nacional;11 Extremadura;porcentaje;2022;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;11 Extremadura;porcentaje;2021;0.0
26 Productos informáticos electrónicos y  ópticos;Total Nacional;12 Galicia;valor absoluto;2022;168791
26 Productos informáticos electrónicos y  ópticos;Total Nacional;12 Galicia;valor absoluto;2021;174364
26 Productos informáticos electrónicos y  ópticos;Total Nacional;12 Galicia;porcentaje;2022;4.1
26 Productos informáticos electrónicos y  ópticos;Total Nacional;12 Galicia;porcentaje;2021;4.7
26 Productos informáticos electrónicos y  ópticos;Total Nacional;13 Madrid Comunidad de;valor absoluto;2022;1135071
26 Productos informáticos electrónicos y  ópticos;Total Nacional;13 Madrid Comunidad de;valor absoluto;2021;1149222
26 Productos informáticos electrónicos y  ópticos;Total Nacional;13 Madrid Comunidad de;porcentaje;2022;27.6
